,game_key,winner_id,odd_team_1,odd_ml_1,odd_team_2,odd_ml_2
0,201810031x000892c0,24,29,-189,24,158
1,201810031x00000b48,8,8,-246,5,203
2,201810031x000aadc4,30,30,113,26,-134
3,201810031x00000484,16,16,-119,1,100
4,201810041x00000024,1,2,114,1,-136
5,201810041x000041ac,12,9,-165,12,140
6,201810041x00026c9e,18,18,-109,20,-109
7,201810041x00041e90,19,19,-190,25,161
8,201810041x0000077e,10,3,118,10,-141
9,201810041x000171a0,21,13,137,21,-161
10,201810041x00003db4,17,6,-100,17,-119
11,201810041x0001202e,15,15,-160,16,136
12,201810041x0004a472,23,22,-103,23,-115
13,201810041x0003827a,14,31,-181,14,152
14,201810051x00002efc,9,10,-158,9,134
15,201810051x000b89b0,29,28,104,29,-124
16,201810061x0006703c,24,25,-100,24,-119
17,201810061x000006d8,2,2,-131,13,110
18,201810061x000aadc4,26,26,-215,30,176
19,201810061x00013c6c,18,18,-112,14,-107
20,201810061x00038274,19,19,-105,23,-114
21,201810061x0006e1c6,31,20,-122,31,102
22,201810061x0001b7fc,11,11,-101,27,-119
23,201810061x00013ea8,21,12,132,21,-157
24,201810061x00029c34,17,22,-180,17,151
25,201810061x0000062e,7,7,-187,4,157
26,201810071x00004c30,9,9,-211,13,173
27,201810071x00006614,8,17,119,8,-141
28,201810071x0000345a,28,28,-196,3,162
29,201810081x000026e2,24,24,-202,3,168
30,201810081x000000c4,1,1,-274,6,223
31,201810081x000023e2,2,2,121,31,-145
32,201810081x000250f0,12,12,139,29,-166
33,201810091x0001767c,9,9,-205,30,171
34,201810091x0000aa08,10,10,-157,18,132
35,201810091x00007e12,8,19,-133,8,111
36,201810091x00056050,26,21,-170,26,142
37,201810091x00031598,29,14,-119,29,100
38,201810091x000761ee,23,23,-199,28,166
39,201810101x0006703c,25,24,-159,25,134
40,201810101x00002ad0,14,6,114,14,-136
41,201810101x0004823e,16,16,-151,31,127
42,201810111x00000c40,1,1,-176,27,148
43,201810111x00000ca0,18,2,-101,18,-120
44,201810111x00000502,8,3,146,8,-175
45,201810111x00000bb6,10,4,-137,10,115
46,201810111x00022cf4,20,20,-166,17,140
47,201810111x000075d8,28,5,-116,28,-102
48,201810111x0000a1fa,11,11,-114,16,-105
49,201810111x00043f48,21,21,-132,23,110
50,201810111x0002afc0,13,13,129,29,-152
51,201810111x0003fe5c,15,15,-197,31,163
52,201810111x0005e05c,22,22,-127,26,106
53,201810111x0000ef92,30,7,-297,30,238
54,201810131x000017ac,2,25,-147,2,123
55,201810131x00000040,1,1,-257,3,210
56,201810131x00029c34,17,17,-104,22,-114
57,201810131x00040258,26,18,-127,26,106
58,201810131x0003cef2,19,19,-169,24,142
59,201810131x00005d82,30,4,-205,30,170
60,201810131x0000abac,9,20,-139,9,117
61,201810131x000023c8,5,5,133,15,-157
62,201810131x00013ea8,21,21,-226,12,185
63,201810131x00025708,27,13,-106,27,-113
64,201810131x0000a072,6,6,129,28,-153
65,201810131x0003827a,31,14,-116,31,-103
66,201810131x00001e0a,7,7,-171,10,143
67,201810131x00005b08,8,16,-117,8,-102
68,201810141x0001f928,11,11,-105,29,-113
69,201810141x0005099e,24,22,-161,24,135
70,201810141x0000e050,23,23,-180,9,151
71,201810151x00000238,5,5,-161,3,136
72,201810151x00034048,21,21,-204,20,169
73,201810151x00004c36,6,6,150,19,-179
74,201810151x0001095c,8,8,-183,28,153
75,201810161x00048abc,20,20,-159,25,135
76,201810161x0000e04c,11,11,-138,19,116
77,201810161x00011398,13,13,117,18,-140
78,201810161x000015d2,14,14,-125,4,104
79,201810161x0003bf6a,30,15,-251,30,204
80,201810161x000018d0,7,7,-163,9,136
81,201810161x000023e2,31,31,-204,2,169
82,201810161x0006e1c4,27,23,-200,27,167
83,201810171x00019b9c,24,24,-152,12,128
84,201810171x00000b64,26,26,-112,1,-107
85,201810171x00004a10,5,5,-108,22,-111
86,201810171x0000dc90,16,16,-263,13,214
87,201810181x000069e4,10,10,-160,14,135
88,201810181x00035610,25,17,-162,25,137
89,201810181x00000c40,27,27,104,1,-124
90,201810181x00022a08,12,28,-172,12,144
91,201810181x0000ca66,18,11,-147,18,123
92,201810181x00001f88,29,29,-252,2,207
93,201810181x000003f4,7,7,-311,3,248
94,201810181x0000509e,15,8,-149,15,125
95,201810181x00086fc2,23,23,-280,30,228
96,201810191x00056050,21,26,101,21,-120
97,201810191x0002afba,20,19,-149,20,125
98,201810191x00001c0c,4,16,-151,4,127
99,201810201x00008c7c,18,9,-150,18,126
100,201810201x00009894,17,10,-154,17,129
101,201810201x0005c838,21,27,109,21,-130
102,201810201x0000018a,3,4,-199,3,164
103,201810201x00001d76,2,28,-183,2,154
104,201810201x00006dce,20,20,119,7,-142
105,201810201x000006d0,6,6,105,5,-126
106,201810201x00007e0e,14,14,-120,11,100
107,201810201x000250f0,29,29,-236,12,192
108,201810201x0000a6ce,22,8,-169,22,144
109,201810201x00000f04,30,30,135,1,-161
110,201810201x0009c14e,31,31,-174,24,146
111,201810201x0005eef0,23,23,-200,25,165
112,201810211x000015e2,2,24,-155,2,129
113,201810211x000050a0,7,17,122,7,-146
114,201810211x00022cf8,26,13,110,26,-132
115,201810221x00000630,9,3,129,9,-154
116,201810221x00013c6c,18,14,-128,18,108
117,201810221x00043b2e,16,30,126,16,-150
118,201810221x0004a472,23,23,-159,22,134
119,201810231x00013eac,25,10,-178,25,152
120,201810231x00031594,17,17,-143,24,120
121,201810231x0005202a,19,19,-158,28,133
122,201810231x00030e94,15,27,105,15,-125
123,201810231x00006620,5,5,-107,26,-111
124,201810231x0006a360,29,21,-136,29,115
125,201810231x00001300,13,13,110,4,-130
126,201810231x000000c4,1,6,138,1,-164
127,201810241x000059da,7,18,104,7,-124
128,201810241x00001060,4,12,-115,4,-103
129,201810241x000f009a,30,31,-275,30,225
130,201810241x0000b5a6,8,23,-127,8,107
131,201810251x0009e6ec,25,25,-210,30,174
132,201810251x00000384,1,1,-165,14,140
133,201810251x00000140,2,2,-126,5,106
134,201810251x0002d7a2,15,26,-113,15,-105
135,201810251x0000f750,17,17,-155,13,132
136,201810251x0003cef2,19,19,-170,24,143
137,201810251x0003738a,27,27,102,16,-121
138,201810251x0005a6c0,20,20,-172,28,145
139,201810251x00010f78,21,11,101,21,-120
140,201810251x0000f94c,10,22,-139,10,116
141,201810261x00015eb0,9,9,-114,29,-105
142,201810261x000044c4,18,18,-219,6,179
143,201810261x000023d4,23,3,138,23,-165
144,201810261x0000ff4c,7,31,-106,7,-113
145,201810271x00000090,5,1,-184,5,153
146,201810271x00000438,10,10,-194,2,162
147,201810271x00033582,16,26,-114,16,-104
148,201810271x00026c9e,20,20,-120,18,107
149,201810271x00000df2,11,11,-130,4,108
150,201810271x0005c838,27,21,-208,27,172
151,201810271x000093fa,12,14,-160,12,135
152,201810271x00029c34,22,22,-140,17,111
153,201810271x0000b5a6,8,8,-147,23,124
154,201810271x0003bf6a,15,30,163,15,-196
155,201810281x000892c0,29,24,125,29,-148
156,201810281x000041ac,12,9,-223,12,183
157,201810281x0003dea0,27,17,-113,27,-106
158,201810281x000018dc,3,3,133,19,-158
159,201810281x000282a0,28,28,-164,13,138
160,201810281x0000c36a,31,31,-244,6,200
161,201810291x0000e5fa,26,8,-153,26,129
162,201810291x00067552,30,30,143,20,-169
163,201810301x00022426,14,24,-113,14,-106
164,201810301x000080ec,25,25,-203,6,168
165,201810301x00001988,26,2,-120,26,101
166,201810301x00000190,1,9,-127,1,108
167,201810301x0000077e,3,10,-233,3,190
168,201810301x000544a2,20,27,-136,20,114
169,201810301x000037f8,19,5,-110,19,-107
170,201810301x00078da8,21,21,-184,31,156
171,201810301x0000a866,12,15,-212,12,177
172,201810301x0002afc0,13,29,-268,13,220
173,201810301x000023c4,7,7,-169,11,143
174,201810311x0004be74,30,30,109,17,-131
175,201811011x0001dd70,13,24,-156,13,132
176,201811011x00040258,26,26,-119,18,100
177,201811011x000008ec,3,3,124,11,-147
178,201811011x0003dea0,27,27,-162,17,138
179,201811011x000037fe,23,4,109,23,-129
180,201811011x0002e1ca,14,28,-124,14,104
181,201811011x00002868,5,5,106,16,-127
182,201811011x0000a866,12,12,136,15,-160
183,201811011x000001b4,6,6,107,2,-127
184,201811011x0001a868,10,29,-165,10,139
185,201811011x0008418a,22,22,-122,31,102
186,201811011x00007888,21,7,-124,21,105
187,201811011x00007e12,19,8,-152,19,128
188,201811021x00010750,25,25,-104,9,-114
189,201811021x0005493c,30,30,119,18,-141
190,201811021x000037fe,4,23,-134,4,113
191,201811031x000001b4,2,2,-171,6,144
192,201811031x00039914,26,26,-134,17,113
193,201811031x000030cc,27,3,121,27,-143
194,201811031x00018c8e,28,28,102,10,-121
195,201811031x000008e8,7,5,110,7,-131
196,201811031x00000790,21,21,-151,1,127
197,201811031x00005ea2,12,12,-105,11,-113
198,201811031x0000509e,8,15,-144,8,121
199,201811031x00031598,29,29,-189,14,160
200,201811031x00038dba,20,22,-121,20,102
201,201811031x00018f10,31,31,-143,9,120
202,201811031x0001c282,19,16,-148,19,126
203,201811041x0001269a,24,24,-122,10,102
204,201811041x000006d8,13,13,-132,2,111
205,201811041x00000c22,7,6,164,7,-195
206,201811051x000250ec,14,25,-132,14,111
207,201811051x00000640,1,1,-160,19,134
208,201811051x00001798,5,12,-119,5,100
209,201811051x00008f74,11,15,-174,11,146
210,201811051x0003738a,16,16,-136,27,115
211,201811061x0000bc6e,10,10,-155,19,131
212,201811061x00003bd6,3,3,-131,30,110
213,201811061x000802cc,28,28,-152,24,127
214,201811061x00001b60,13,13,-117,5,-102
215,201811061x00001b5e,6,6,115,11,-136
216,201811061x00060c50,29,29,-156,20,132
217,201811061x0000cdfc,22,22,-101,9,-117
218,201811061x0000c364,7,7,-194,27,162
219,201811061x0001432e,8,8,-138,31,117
220,201811071x0006f18a,24,24,122,26,-145
221,201811071x0002a930,21,18,104,21,-124
222,201811071x0001202e,16,16,-129,15,108
223,201811081x00000f04,30,1,-272,30,223
224,201811081x00007e10,9,17,-105,9,-113
225,201811081x00057c48,19,19,108,29,-129
226,201811081x00004c42,4,4,-149,27,126
227,201811081x0005a6c0,20,28,-107,20,-110
228,201811081x00000140,2,5,-135,2,113
229,201811081x0000c36a,31,6,140,31,-165
230,201811081x000250ec,14,14,-130,25,108
231,201811081x000029fe,7,7,-230,12,189
232,201811091x000432f4,20,24,-113,20,-105
233,201811091x00000c28,3,3,-124,13,105
234,201811091x00074178,22,22,100,29,-119
235,201811091x00002d4a,8,8,-158,11,133
236,201811091x00032aca,23,23,-181,18,153
237,201811091x00008812,10,16,-122,10,102
238,201811101x00000144,1,1,-150,8,125
239,201811101x000021ac,2,2,-171,30,144
240,201811101x00000630,3,9,-254,3,206
241,201811101x00005c38,13,10,-199,13,165
242,201811101x0002f2d8,21,19,123,21,-146
243,201811101x00001060,4,4,-182,12,152
244,201811101x0009583e,26,28,-115,26,-104
245,201811101x00008f88,5,5,105,31,-126
246,201811101x00011bf4,14,14,-134,17,112
247,201811101x0002a2b0,15,15,-205,25,169
248,201811101x00000c22,6,7,-325,6,260
249,201811111x00001000,1,1,-170,31,143
250,201811111x00044fd6,18,27,-132,18,110
251,201811111x000004ba,4,4,-249,6,203
252,201811111x000a0028,29,29,-182,26,155
253,201811111x00038dba,20,22,-113,20,-105
254,201811111x00014324,23,23,-188,11,158
255,201811111x0002f9bc,25,16,-213,25,175
256,201811121x00049bd8,24,24,134,21,-158
257,201811121x00007e10,9,9,-174,17,148
258,201811121x0000bc6e,10,19,-114,10,-104
259,201811121x0002de68,13,13,-126,30,106
260,201811131x0000023a,2,2,109,7,-129
261,201811131x00002a10,3,3,-105,25,-114
262,201811131x00006dd8,27,27,-148,5,126
263,201811131x0001095c,8,28,118,8,-139
264,201811131x0001f0bc,16,20,-148,16,125
265,201811131x00008f74,11,11,105,15,-125
266,201811131x0002792a,12,12,-176,30,150
267,201811131x000015d2,4,14,-111,4,-106
268,201811131x0006a360,29,29,-147,21,124
269,201811141x00029c34,17,17,-125,22,105
270,201811141x000005a4,18,18,-110,1,-108
271,201811141x0009c14e,31,31,-184,24,156
272,201811141x000288f6,23,23,-178,16,150
273,201811151x0004fc30,25,25,131,21,-155
274,201811151x00000bb6,10,10,-115,4,-104
275,201811151x00006620,5,26,-149,5,125
276,201811151x00067552,20,20,-251,30,206
277,201811151x000080e0,12,12,-135,13,114
278,201811151x00000306,6,6,-121,3,101
279,201811151x00007e0e,11,14,-159,11,134
280,201811151x00003fac,7,15,-116,7,-103
281,201811151x00011c00,8,29,-140,8,118
282,201811161x0000c520,8,24,108,8,-129
283,201811161x000426b4,28,17,-160,28,135
284,201811161x0001968a,16,18,-158,16,133
285,201811161x00000640,19,19,-119,1,-101
286,201811161x0008418a,22,31,-165,22,139
287,201811161x0000142a,2,23,-209,2,172
288,201811171x00000a90,1,25,-111,1,-108
289,201811171x00002efc,10,9,-127,10,106
290,201811171x0008b606,26,26,-142,27,119
291,201811171x00000f6e,2,20,-219,2,180
292,201811171x000008ec,3,11,-174,3,146
293,201811171x000633e8,21,21,-236,28,193
294,201811171x00001300,13,13,110,4,-133
295,201811171x000030ba,6,6,131,15,-157
296,201811171x000037f2,7,14,100,7,-120
297,201811171x00074178,29,29,-199,22,167
298,201811171x000086b0,5,30,109,5,-130
299,201811181x00036fd2,18,24,107,18,-128
300,201811181x000037f0,9,9,-176,11,148
301,201811181x00022cf4,17,17,-119,20,-101
302,201811181x000c3cf4,31,27,-101,31,-118
303,201811181x0001074a,19,12,-109,19,-110
304,201811191x000b6112,26,26,-151,31,127
305,201811191x00002868,16,5,-126,16,105
306,201811191x00007888,21,21,-144,7,120
307,201811191x00013168,13,13,-110,19,-108
308,201811191x000004ba,4,6,121,4,-144
309,201811191x000008f2,2,15,-172,2,145
310,201811191x0006c7a2,28,22,-160,28,137
311,201811191x0000260a,8,8,-141,10,119
312,201811191x00086fc2,23,30,162,23,-192
313,201811201x000ac168,27,29,-196,27,165
314,201811211x00092796,24,24,-160,30,135
315,201811211x000a8d30,31,25,-101,31,-118
316,201811211x000007dc,2,2,-107,14,-111
317,201811211x00001f6c,9,9,-106,8,-112
318,201811211x0006661a,26,26,-115,23,-104
319,201811211x00000040,3,3,102,1,-122
320,201811211x0004a026,18,28,109,18,-129
321,201811211x0000540a,20,20,-269,6,220
322,201811211x00001418,11,11,-141,5,118
323,201811211x0003e680,21,21,-197,22,164
324,201811211x000080e0,13,13,-110,12,-107
325,201811211x00018f04,15,15,-188,19,159
326,201811211x0000062e,7,7,-160,4,135
327,201811211x00016cd4,16,16,-144,17,122
328,201811231x000777ba,24,24,-102,27,-118
329,201811231x0003b7ac,18,25,-111,18,-108
330,201811231x00000400,1,1,-100,15,-119
331,201811231x00000140,2,2,-140,5,118
332,201811231x000009ac,9,9,-158,4,134
333,201811231x0000260a,10,10,-136,8,114
334,201811231x00004c36,19,19,-178,6,150
335,201811231x0003de9e,20,20,-112,23,-107
336,201811231x00005ea2,12,11,-174,12,146
337,201811231x0000aba8,14,14,-159,13,134
338,201811231x000d2f58,29,29,-298,30,240
339,201811231x0003e680,22,22,101,21,-122
340,201811231x000050a0,7,7,-182,17,152
341,201811231x000b6112,31,31,-138,26,115
342,201811231x000011f2,16,16,-194,3,162
343,201811241x000232de,18,18,-180,19,152
344,201811241x0000008e,2,3,-113,2,-107
345,201811241x00001f74,17,4,-160,17,135
346,201811241x000c51fa,30,28,-199,30,164
347,201811241x00000090,1,5,-106,1,-113
348,201811241x000041ac,12,12,116,9,-138
349,201811241x0000dc90,16,13,-100,16,-119
350,201811241x00007882,15,15,-142,10,119
351,201811241x0004a472,23,22,103,23,-124
352,201811241x000046d6,8,8,-149,14,125
353,201811241x000e0cb8,31,31,-106,29,-113
354,201811251x000782ac,26,25,-109,26,-111
355,201811251x000a0cd2,28,28,112,27,-135
356,201811251x00049bd8,21,21,-243,24,201
357,201811251x000023c4,7,7,-181,11,154
358,201811261x0000077e,10,3,130,10,-154
359,201811261x00000df2,4,4,-140,11,117
360,201811261x0000be24,16,12,-101,16,-118
361,201811261x00002548,13,13,-144,6,122
362,201811261x00000144,8,8,-158,1,134
363,201811271x00001f88,2,2,119,29,-144
364,201811271x00050e20,31,17,110,31,-132
365,201811271x0004c72c,27,27,-143,19,119
366,201811271x00048abc,25,20,-216,25,178
367,201811271x00000df0,9,5,-104,9,-116
368,201811271x0002a930,18,21,-171,18,144
369,201811271x00002ad0,6,14,-235,6,192
370,201811271x00009bb6,24,7,-250,24,204
371,201811271x000c51fa,28,30,-115,28,-104
372,201811271x00023ecc,15,23,-148,15,125
373,201811281x0004714e,19,26,-217,19,178
374,201811281x00016812,18,18,-117,15,-102
375,201811281x000020e6,3,3,108,22,-129
376,201811281x00003cc4,24,4,-176,24,147
377,201811281x00011c00,8,8,-171,29,143
378,201811291x000002a4,1,1,-172,12,145
379,201811291x0000cfc6,10,10,-124,20,104
380,201811291x000a0cd2,27,27,-167,28,140
381,201811291x0004fc30,25,21,-259,25,209
382,201811291x00002548,6,6,-113,13,-105
383,201811291x0000023a,7,7,-205,2,170
384,201811291x000f009a,31,30,143,31,-170
385,201811291x0002d7a0,23,23,-217,17,180
386,201811301x0000f36c,24,9,-197,24,162
387,201811301x0009583e,26,26,-236,28,192
388,201811301x0002e894,22,18,-172,22,143
389,201811301x000000de,4,4,-158,2,131
390,201811301x0000a1fa,16,16,-167,11,140
391,201812011x000572ec,25,25,-139,22,116
392,201812011x00000040,3,1,-214,3,176
393,201812011x000c3cf4,27,27,-102,31,-118
394,201812011x0000062e,7,4,118,7,-140
395,201812011x00008b04,8,20,-117,8,-101
396,201812011x00001b60,5,5,-187,13,157
397,201812011x00014324,23,11,110,23,-132
398,201812011x00026350,21,21,-233,17,188
399,201812011x00004f7e,12,12,116,10,-138
400,201812011x0000abb8,6,6,152,29,-181
401,201812011x0000e04a,14,15,-190,14,159
402,201812011x0005db86,19,30,102,19,-122
403,201812021x00039914,26,17,123,26,-147
404,201812021x0000166e,18,3,138,18,-165
405,201812021x000147ac,28,28,123,9,-147
406,201812021x00007e20,29,5,-103,29,-116
407,201812021x0001b7f8,23,13,129,23,-154
408,201812021x0002c038,24,16,-205,24,171
409,201812031x0004c72c,19,19,-131,27,110
410,201812031x000023c4,7,11,114,7,-136
411,201812031x000010f0,21,21,-176,2,147
412,201812041x000002d2,8,2,146,8,-175
413,201812041x000157b0,26,10,-140,26,117
414,201812041x000003f4,7,3,156,7,-187
415,201812041x00000064,4,4,-122,1,102
416,201812041x0008aa3c,25,28,-125,25,104
417,201812041x000006d0,5,5,-196,6,164
418,201812041x00017b4e,23,12,115,23,-138
419,201812041x00016812,15,15,-141,18,118
420,201812041x00067552,20,30,142,20,-168
421,201812041x0004823e,31,31,-157,16,131
422,201812051x00031594,24,24,-145,17,120
423,201812051x00015eb0,29,29,-152,9,127
424,201812051x000651ee,27,22,-112,27,-109
425,201812061x0002f9bc,16,25,103,16,-122
426,201812061x0004e5f6,26,26,-140,20,118
427,201812061x0000230e,18,4,-120,18,100
428,201812061x0001d802,11,28,-105,11,-113
429,201812061x000006d0,5,6,102,5,-122
430,201812061x000069e4,10,14,-119,10,-101
431,201812061x0000a866,15,15,-221,12,181
432,201812061x00000100,7,7,-183,1,152
433,201812061x00000502,3,8,-333,3,266
434,201812061x000716a0,30,30,129,21,-154
435,201812061x00050e20,31,31,-283,17,225
436,201812071x0000f36c,9,24,-105,9,-114
437,201812071x00057c48,19,19,100,29,-121
438,201812071x000544a2,27,27,-123,20,102
439,201812071x0004a472,22,23,-234,22,190
440,201812081x000945f0,29,25,114,29,-136
441,201812081x00000144,1,1,116,8,-139
442,201812081x000007dc,14,2,-119,14,-100
443,201812081x00008812,16,10,-132,16,110
444,201812081x00056050,26,26,-139,21,117
445,201812081x00000a7a,12,3,102,12,-122
446,201812081x00001300,13,4,-197,13,164
447,201812081x000d20d6,28,28,132,31,-157
448,201812081x000030ba,6,6,178,15,-218
449,201812081x000059da,7,7,-148,18,126
450,201812091x00015eaa,24,24,-120,11,100
451,201812091x00002d50,5,17,-111,5,-108
452,201812091x0008b606,27,27,-153,26,129
453,201812091x000000c4,1,6,140,1,-167
454,201812091x0007bf70,30,22,-158,30,134
455,201812091x00063de4,31,31,-154,19,129
456,201812091x0001f922,23,23,-229,14,188
457,201812101x0000345a,3,3,-118,28,-101
458,201812101x0000a866,15,12,116,15,-138
459,201812101x0001f928,29,29,-192,11,160
460,201812101x000030b8,7,7,-274,13,221
461,201812111x00000a90,1,1,-185,25,153
462,201812111x00001d76,2,2,-178,28,148
463,201812111x00001f6c,8,9,108,8,-129
464,201812111x0001c534,30,10,-202,30,168
465,201812111x00044fd6,27,18,-147,27,123
466,201812111x00003db8,20,20,-169,5,142
467,201812111x00005c40,21,21,-281,6,225
468,201812111x0000336a,22,22,-119,4,-100
469,201812111x0002d7a0,23,23,-247,17,201
470,201812111x000011f2,16,16,-287,3,230
471,201812121x0003cef2,24,24,-117,19,-102
472,201812121x00027f74,26,26,-178,14,149
473,201812121x00014320,17,17,147,15,-173
474,201812121x0002a2b6,31,12,118,31,-140
475,201812131x000017ac,2,2,-154,25,130
476,201812131x00018c8e,10,10,-215,28,177
477,201812131x00002ad8,20,20,-177,4,149
478,201812131x00000df0,5,5,-123,9,103
479,201812131x000716a0,21,21,-226,30,183
480,201812131x00057c48,29,29,-221,19,182
481,201812131x00001416,7,7,-141,8,120
482,201812131x0006e1c4,23,23,-190,27,160
483,201812141x0000706c,16,9,114,16,-135
484,201812141x0002d7a0,23,17,120,23,-142
485,201812141x00000306,6,3,-141,6,120
486,201812141x0002afbe,27,27,-120,14,101
487,201812141x00023ed4,11,11,118,31,-139
488,201812141x00020470,25,13,-165,25,140
489,201812141x00000400,15,15,-172,1,145
490,201812141x0002e894,22,22,-100,18,-119
491,201812151x0001269a,24,10,-178,24,150
492,201812151x000232de,18,18,-163,19,136
493,201812151x000007d4,4,4,133,8,-159
494,201812151x0004e5f6,26,20,-126,26,106
495,201812151x000006d0,5,5,-269,6,217
496,201812151x00010f78,21,21,-207,11,171
497,201812151x00000a7a,12,12,-220,3,180
498,201812151x00034786,15,15,-200,28,165
499,201812151x00034b28,30,30,-120,14,100
500,201812151x00000a1a,16,16,-160,2,135
501,201812161x00000024,2,1,-187,2,156
502,201812161x00010750,9,9,-177,25,149
503,201812161x00047150,29,17,137,29,-164
504,201812161x00030e98,31,13,128,31,-153
505,201812161x0005e05c,26,22,100,26,-120
506,201812161x000b7c1e,30,30,115,27,-137
507,201812161x00008f7c,23,23,-104,7,-116
508,201812171x0001e2f2,10,10,-142,31,120
509,201812171x0000ed96,12,18,-179,12,150
510,201812171x00000090,1,5,-145,1,122
511,201812171x00005c40,6,6,155,21,-184
512,201812171x00026fbe,24,15,-178,24,151
513,201812181x0001bd3c,12,25,-131,12,109
514,201812181x000000de,4,2,-124,4,103
515,201812181x00026350,17,17,129,21,-153
516,201812181x0004714e,19,19,101,26,-122
517,201812181x000651ee,22,27,-151,22,128
518,201812181x000761ee,28,28,137,23,-163
519,201812181x00060c50,29,20,-116,29,-103
520,201812181x00002d4a,8,11,133,8,-160
521,201812181x0001dd70,13,13,-147,24,124
522,201812181x00000df6,14,14,-191,3,160
523,201812181x0000ef92,7,30,167,7,-203
524,201812191x00003280,18,18,-158,5,132
525,201812191x0001202e,15,16,-140,15,117
526,201812201x00005eb0,5,25,-125,5,105
527,201812201x000009c4,1,1,-158,24,134
528,201812201x00000630,3,9,-243,3,198
529,201812201x000043b6,10,10,-197,11,165
530,201812201x0000b5aa,7,26,-108,7,-111
531,201812201x0001f920,17,19,-209,17,173
532,201812201x0001a860,14,14,-106,21,-113
533,201812201x0001b7f6,15,15,-116,20,-103
534,201812201x0007e698,23,29,-133,23,112
535,201812201x000007d4,8,8,-228,4,187
536,201812201x0007bf70,30,30,-117,22,-102
537,201812201x0002a2b6,31,31,-193,12,163
538,201812211x0001c7d4,17,18,-261,17,211
539,201812211x00001b5e,11,11,-158,6,133
540,201812211x00000a1a,16,16,-185,2,155
541,201812221x0003b7ac,25,25,-101,18,-118
542,201812221x00000790,1,1,-152,21,127
543,201812221x000015e2,2,2,-113,24,-106
544,201812221x00006390,15,9,-119,15,100
545,201812221x0005e05c,22,26,-191,22,160
546,201812221x0000018a,4,3,121,4,-143
547,201812221x0000c364,7,27,132,7,-159
548,201812221x0002afba,19,20,-155,19,129
549,201812221x00003706,16,6,140,16,-167
550,201812221x000069e4,10,14,-109,10,-110
551,201812221x000b89b0,28,29,-231,28,188
552,201812221x00003db0,8,8,-277,13,223
553,201812221x00086fc2,23,30,123,23,-147
554,201812221x00008f88,5,31,-178,5,149
555,201812231x00000190,9,9,103,1,-124
556,201812231x00001f74,4,17,-114,4,-104
557,201812231x0001074a,12,19,-147,12,123
558,201812231x000043b6,10,11,-102,10,-117
559,201812231x0000aba8,14,13,-113,14,-105
560,201812231x000945f0,25,29,-218,25,181
561,201812231x00000502,8,8,-314,3,249
562,201812231x000d20d6,28,31,-201,28,166
563,201812271x00000240,11,1,-231,11,189
564,201812271x00022cf4,17,17,127,20,-150
565,201812271x000b7c1e,30,27,-162,30,136
566,201812271x0008aa3c,28,28,-148,25,124
567,201812271x0002f2d8,19,21,-178,19,149
568,201812271x00005c38,10,13,108,10,-129
569,201812271x00000fe4,15,15,-274,3,221
570,201812271x000892c0,29,29,-180,24,151
571,201812271x00001284,22,22,-141,2,117
572,201812271x000037f2,7,7,-236,14,193
573,201812271x0005a202,31,31,-148,18,123
574,201812271x0006661a,26,23,-147,26,124
575,201812271x0000706c,16,16,-167,9,141
576,201812281x0000260a,8,10,-102,8,-117
577,201812281x00000378,5,4,-147,5,124
578,201812281x00002022,12,12,-184,6,154
579,201812291x0006703c,25,24,-155,25,131
580,201812291x00000024,1,2,-102,1,-116
581,201812291x000aadc4,30,26,-205,30,169
582,201812291x0001c7d4,17,18,-221,17,181
583,201812291x000018dc,19,19,-236,3,192
584,201812291x000ac168,29,27,113,29,-135
585,201812291x000015d2,4,4,-112,14,-107
586,201812291x000d20d6,31,28,110,31,-132
587,201812291x000037f0,11,11,-102,9,-118
588,201812291x000171a0,13,21,-235,13,192
589,201812291x00003706,16,6,179,16,-219
590,201812291x00020fda,15,22,-104,15,-116
591,201812291x000008e8,7,7,-275,5,223
592,201812291x0000352c,12,8,-229,12,187
593,201812291x0003de9e,20,23,-172,20,143
594,201812301x000a8d30,31,25,127,31,-150
595,201812311x00009bb6,7,24,136,7,-162
596,201812311x000005e6,12,2,-135,12,113
597,201812311x0000577c,9,9,-144,14,121
598,201812311x000016fc,10,10,-297,6,236
599,201812311x000a0028,26,26,-124,29,103
600,201812311x0004a026,28,18,-174,28,145
601,201812311x000037f8,5,19,-157,5,132
602,201812311x0000018a,4,3,108,4,-130
603,201812311x0006e1c4,23,27,115,23,-137
604,201812311x0001b7f6,15,20,-117,15,-102
605,201812311x00021b6e,11,11,-133,30,111
606,201812311x00019408,13,22,-180,13,152
607,201812311x00022138,21,16,-131,21,109
608,201901011x00000510,1,17,141,1,-168
609,201901011x0001a860,21,21,-206,14,169
610,201901011x000d20d6,31,31,-264,28,211
611,201901021x000813d0,27,25,-112,27,-107
612,201901021x0004f348,29,18,-101,29,-119
613,201901021x0000e04c,19,19,-178,11,149
614,201901021x00002d5e,26,3,154,26,-184
615,201901021x0000c358,15,13,126,15,-151
616,201901021x0000b760,30,6,112,30,-134
617,201901031x00000b64,1,1,-158,26,133
618,201901031x000000de,2,2,104,4,-124
619,201901031x0000d19e,7,28,158,7,-189
620,201901031x000086b0,5,5,-199,30,166
621,201901031x0000d534,12,12,-170,17,142
622,201901031x0000577c,9,14,-118,9,-101
623,201901031x000253f6,22,22,109,16,-130
